study_id,site_id,year,rye_planting_date,rye_sampling_date,N_rate_fall_kg_N_ha,N_rate_spring_kg_N_ha,cultivar,rep,shoot_biomass_mean_kg_ha,shoot_biomass_sd,shoot_N_mean,shoot_N_sd,N_content_units,shoot_CN_ratio_mean,shoot_CN_ratio_sd,seeding_rate,seeding_rate_units,cumulative_GDD,base_temp_C,growth_stage_at_termination,plant_population,plant_population_units,plant_population_date,tiller_density,tillers_units,month_sampled
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/2/2018,0,0,Abruzzi,507,2348.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/2/2018,0,0,Abruzzi,508,2442.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/2/2018,0,0,Abruzzi,509,2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,101,8607.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,102,7541.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,103,6860.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,206,7056.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,207,9905.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,208,7008.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,304,11892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,305,7173.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,306,10516.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,412,7770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,413,9517.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,414,7682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,504,6939.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,505,6471.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,5/7/2018,0,0,Abruzzi,506,7166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,107,4226.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,108,4006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,109,4208.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,209,4170.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,210,3261.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,211,3392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,301,5056.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,302,5744.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,303,4685.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,409,4500.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,410,5064.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,411,4045.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,501,5431.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,502,6326.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2017-2018,11/28/2017,4/23/2018,0,0,Abruzzi,503,4812.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,104,1211.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,105,1020.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,106,1139.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,212,1024.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,213,1052.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,214,779.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,307,860.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,308,776.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,309,818.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,406,965.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,407,1178.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,408,1288.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,507,1517.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,508,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/9/2019,0,0,Abruzzi,509,1241.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,101,1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,102,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,103,1952.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,206,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,207,1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,208,2108.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,304,1673.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,305,1305.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,306,1279.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,412,2569.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,413,1850.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,414,1946.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,504,2489.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,505,2425.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,5/7/2019,0,0,Abruzzi,506,2210.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,107,1913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,108,2150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,109,2120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,209,1507.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,210,1625.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,211,1389.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,301,1623.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,302,1058.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,303,1738.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,409,2415.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,410,2334.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,411,1932.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,501,1595.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,502,1644.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2018-2019,12/2/2018,4/29/2019,0,0,Abruzzi,503,2446.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,104,2037.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,105,2156.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,106,1658.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,212,1226.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,213,2188.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,214,1661.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,307,1606.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,308,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,309,1213.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,406,1383.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,407,1329.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,4/21/2020,0,0,Abruzzi,408,1449.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,101,2389.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,102,2751.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,103,3709.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,206,3969.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,207,3525.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,208,4540.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,304,4195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,305,3756.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,306,3167.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,412,1344.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,413,1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/22/2020,0,0,Abruzzi,414,2201.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,107,2783.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,108,2935.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,109,2726.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,209,2426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,210,2597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,211,2671.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,301,2114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,302,2264.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,303,2616.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,409,1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,410,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"Rocky Mount, NC",2019-2020,12/6/2019,5/7/2020,0,0,Abruzzi,411,1216.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,102a,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,102b,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,102c,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,205a,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,205b,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,205c,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,306a,220.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,306b,220.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,306c,220.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,403a,322.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,403b,322.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/8/2017,0,0,Aroostook,403c,322.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,101a,1345.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,101b,1345.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,101c,1345.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,204a,428.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,204b,428.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,204c,428.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,305a,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,305b,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
14,"ENREC, Ithaca, NE",2016-2017,11/28/2016,5/24/2017,0,0,Aroostook,305c,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
